,종목코드,종목명,시장구분,업종명,시가총액
2279,007330,푸른저축은행,KOSDAQ,금융,303918420000.0
2280,093380,풍강,KOSDAQ,금속,42975011550.0
2281,023900,풍국주정,KOSDAQ,음식료·담배,258300000000.0
2282,195440,퓨전,KOSDAQ,소프트웨어,8582183400.0
2283,214270,퓨쳐스트림네트웍스,KOSDAQ,출판·매체복제,146941619875.0
2284,220100,퓨쳐켐,KOSDAQ,제약,227205417150.0
2285,035200,프럼파스트,KOSDAQ,화학,51961350600.0
2286,334970,프레스티지바이오로직스,KOSDAQ,제약,680563523200.0
2287,203690,프로스테믹스,KOSDAQ,제약,149625219960.0
2288,053610,프로텍,KOSDAQ,반도체,313500000000.0
2289,335810,프리시젼바이오,KOSDAQ,의료·정밀기기,178214959100.0
2290,053160,프리엠스,KOSDAQ,일반전기전자,178200000000.0
2291,075130,플랜티넷,KOSDAQ,컴퓨터서비스,61286400000.0
2292,237820,플레이디,KOSDAQ,기타서비스,144946682000.0
2293,023770,플레이위드,KOSDAQ,디지털컨텐츠,84511266590.0
2294,300080,플리토,KOSDAQ,디지털컨텐츠,81012561050.0
2295,032580,피델릭스,KOSDAQ,반도체,54084025415.0
2296,051380,피씨디렉트,KOSDAQ,유통,82436762000.0
2297,241820,피씨엘,KOSDAQ,제약,548291996800.0
2298,237750,피앤씨테크,KOSDAQ,일반전기전자,51583004000.0
2299,131390,피앤이솔루션,KOSDAQ,일반전기전자,328238856500.0
2300,024850,피에스엠씨,KOSDAQ,반도체,65627097720.0
2301,319660,피에스케이,KOSDAQ,반도체,640801868000.0
2302,031980,피에스케이홀딩스,KOSDAQ,반도체,219936429000.0
2303,002230,피에스텍,KOSDAQ,의료·정밀기기,119588997440.0
2304,239890,피엔에이치테크,KOSDAQ,화학,86707507200.0
2305,347740,피엔케이피부임상연구센타,KOSDAQ,기타서비스,162807374800.0
2306,137400,피엔티,KOSDAQ,기계·장비,544651692100.0
2307,128660,피제이메탈,KOSDAQ,금속,68209264750.0
2308,006140,피제이전자,KOSDAQ,의료·정밀기기,127500000000.0
2309,304840,피플바이오,KOSDAQ,제약,241146969000.0
2310,062970,피피아이,KOSDAQ,일반전기전자,50636526400.0
2311,087600,픽셀플러스,KOSDAQ,반도체,73090694100.0
2312,057880,필로시스헬스케어,KOSDAQ,유통,171951179520.0
2313,161580,필옵틱스,KOSDAQ,IT부품,265742659000.0
2314,347770,핌스,KOSDAQ,IT부품,122314062200.0
2315,163730,핑거,KOSDAQ,소프트웨어,191709540500.0
2316,332710,하나금융14호스팩,KOSDAQ,금융,9349200000.0
2317,341160,하나금융15호스팩,KOSDAQ,금융,9938100000.0
2318,343510,하나금융16호스팩,KOSDAQ,금융,8421000000.0
2319,363260,하나금융17호스팩,KOSDAQ,금융,14164800000.0
2320,299030,하나기술,KOSDAQ,기계·장비,235922920200.0
2321,067310,하나마이크론,KOSDAQ,반도체,385497517900.0
2322,372290,하나머스트7호스팩,KOSDAQ,금융,8995360000.0
2323,307160,하나머스트제6호스팩,KOSDAQ,금융,10143900000.0
2324,166090,하나머티리얼즈,KOSDAQ,반도체,828287842800.0
2325,136480,하림,KOSDAQ,음식료·담배,330312173220.0
2326,003380,하림지주,KOSDAQ,금융,898485908600.0
2327,149980,하이로닉,KOSDAQ,의료·정밀기기,86432969350.0
2328,013030,하이록코리아,KOSDAQ,금속,242996191200.0
2329,126700,하이비젼시스템,KOSDAQ,의료·정밀기기,210683779200.0
2330,106080,하이소닉,KOSDAQ,IT부품,54171544330.0
2331,340120,하이제5호스팩,KOSDAQ,금융,10516900000.0
2332,221840,하이즈항공,KOSDAQ,운송장비·부품,96974995160.0
2333,106190,하이텍팜,KOSDAQ,유통,128306954200.0
2334,066130,하츠,KOSDAQ,일반전기전자,156160000000.0
2335,368770,한국9호스팩,KOSDAQ,금융,9980750000.0
2336,004590,한국가구,KOSDAQ,유통,107850000000.0
2337,039340,한국경제TV,KOSDAQ,방송서비스,169740000000.0
2338,034950,한국기업평가,KOSDAQ,기타서비스,400927386200.0
2339,222980,한국맥널티,KOSDAQ,음식료·담배,110615347500.0
2340,318000,한국바이오젠,KOSDAQ,화학,69094171250.0
2341,256840,한국비엔씨,KOSDAQ,제약,390609800880.0
2342,025550,한국선재,KOSDAQ,금속,88893170750.0
2343,023890,한국아트라스비엑스,KOSDAQ,IT부품,569130000000.0
2344,017890,한국알콜,KOSDAQ,화학,291677760000.0
2345,080720,한국유니온제약,KOSDAQ,제약,105514768800.0
2346,063570,한국전자금융,KOSDAQ,금융,229131254880.0
2347,041460,한국전자인증,KOSDAQ,소프트웨어,168884289630.0
2348,101680,한국정밀기계,KOSDAQ,기계·장비,12101760000.0
2349,039740,한국정보공학,KOSDAQ,유통,28465309350.0
2350,053300,한국정보인증,KOSDAQ,소프트웨어,220336550000.0
2351,025770,한국정보통신,KOSDAQ,통신서비스,350852819270.0
2352,310870,한국제8호스팩,KOSDAQ,금융,7216200000.0
2353,023760,한국캐피탈,KOSDAQ,금융,244597421400.0
2354,054040,한국컴퓨터,KOSDAQ,IT부품,77624330700.0
2355,050540,한국코퍼레이션,KOSDAQ,기타서비스,14321537226.0
2356,021650,한국큐빅,KOSDAQ,화학,89437579610.0
2357,053590,한국테크놀로지,KOSDAQ,운송장비·부품,192754413210.0
2358,032300,한국파마,KOSDAQ,제약,460808117250.0
2359,037230,한국팩키지,KOSDAQ,종이·목재,145250000000.0
2360,030520,한글과컴퓨터,KOSDAQ,소프트웨어,441051176800.0
2361,052600,한네트,KOSDAQ,통신서비스,128357070000.0
2362,256150,한독크린텍,KOSDAQ,기계·장비,164458200000.0
2363,092460,한라IMS,KOSDAQ,운송장비·부품,86795387420.0
2364,047080,한빛소프트,KOSDAQ,디지털컨텐츠,176928029040.0
2365,070590,한솔인티큐브,KOSDAQ,컴퓨터서비스,50105070810.0
2366,226440,한송네오텍,KOSDAQ,기계·장비,88241085600.0
2367,042520,한스바이오메드,KOSDAQ,제약,126287262500.0
2368,078350,한양디지텍,KOSDAQ,반도체,77607967300.0
2369,045100,한양이엔지,KOSDAQ,기타서비스,328500000000.0
2370,046110,한일네트웍스,KOSDAQ,컴퓨터서비스,72323073350.0
2371,024740,한일단조,KOSDAQ,운송장비·부품,60679395840.0
2372,005860,한일사료,KOSDAQ,음식료·담배,80580535825.0
2373,123840,한일진공,KOSDAQ,기계·장비,92009522975.0
2374,007770,한일화학,KOSDAQ,화학,66339000000.0
2375,079170,한창산업,KOSDAQ,금속,41600000000.0
2376,086960,한컴MDS,KOSDAQ,소프트웨어,140816297600.0
2377,054920,한컴위드,KOSDAQ,소프트웨어,259597145200.0
2378,002680,한탑,KOSDAQ,음식료·담배,46786830140.0
2379,066110,한프,KOSDAQ,정보기기,25343808000.0
2380,317320,한화에스비아이스팩,KOSDAQ,금융,11902800000.0
2381,340440,한화플러스제1호스팩,KOSDAQ,금융,9749700000.0
2382,220630,해마로푸드서비스,KOSDAQ,유통,375706689390.0
2383,034810,해성산업,KOSDAQ,금융,442785806400.0
2384,076610,해성옵틱스,KOSDAQ,IT부품,53481377465.0
2385,220180,핸디소프트,KOSDAQ,소프트웨어,72750000000.0
2386,008800,행남사,KOSDAQ,음식료·담배,80762168880.0
2387,900270,헝셩그룹,KOSDAQ,금융,46400000000.0
2388,084990,헬릭스미스,KOSDAQ,기타서비스,877202278400.0
2389,170030,현대공업,KOSDAQ,운송장비·부품,147417400000.0
2390,319400,현대무벡스,KOSDAQ,기계·장비,431302653760.0
2391,048410,현대바이오,KOSDAQ,화학,1704843900550.0
2392,052260,현대바이오랜드,KOSDAQ,화학,343500000000.0
2393,016790,현대사료,KOSDAQ,음식료·담배,101790543300.0
2394,090850,현대이지웰,KOSDAQ,기타서비스,255273380750.0
2395,039010,현대통신,KOSDAQ,통신장비,92287500000.0
2396,092300,현우산업,KOSDAQ,IT부품,99658214320.0
2397,053660,현진소재,KOSDAQ,금속,21280401200.0
2398,011080,형지I&C,KOSDAQ,섬유·의류,79664341060.0
2399,060560,홈센타홀딩스,KOSDAQ,유통,144266563250.0
2400,064240,홈캐스트,KOSDAQ,통신장비,105572271640.0
2401,039610,화성밸브,KOSDAQ,기계·장비,96608512000.0
2402,126640,화신정공,KOSDAQ,운송장비·부품,72747774000.0
2403,061250,화일약품,KOSDAQ,제약,311300246985.0
2404,097870,효성오앤비,KOSDAQ,화학,72759300000.0
2405,050090,휘닉스소재,KOSDAQ,IT부품,115147160610.0
2406,290270,휴네시온,KOSDAQ,소프트웨어,61296947360.0
2407,090710,휴림로봇,KOSDAQ,기계·장비,115343973920.0
2408,205470,휴마시스,KOSDAQ,제약,308356573150.0
2409,115160,휴맥스,KOSDAQ,통신장비,141329757080.0
2410,028080,휴맥스홀딩스,KOSDAQ,금융,51819324720.0
2411,032860,휴먼엔,KOSDAQ,기타서비스,125796163500.0
2412,200670,휴메딕스,KOSDAQ,제약,254265447000.0
2413,065510,휴비츠,KOSDAQ,의료·정밀기기,101836204470.0
2414,243070,휴온스,KOSDAQ,제약,580987747200.0
2415,084110,휴온스글로벌,KOSDAQ,제약,416147810100.0
2416,145020,휴젤,KOSDAQ,제약,2192445898000.0
2417,024060,흥구석유,KOSDAQ,유통,106500000000.0
2418,010240,흥국,KOSDAQ,기계·장비,116203023280.0
2419,189980,흥국에프엔비,KOSDAQ,음식료·담배,194622733890.0
2420,037440,희림,KOSDAQ,기타서비스,78522759000.0
2421,238490,힘스,KOSDAQ,반도체,156108856800.0
